after_super_class,bad_match_reason,candidates_after_super_class_guards,candidates_total,is_bad_match,match_percent,price,reason_code,ref_super_class,reference_name,rejected_by_anchor,rejected_by_forbidden,selected_name,selected_super_class,status
,,112,,False,36,39.05,,pasta,"Паста Карри красная Aroy-D пл/банка (1,000г) упак..Тайланд",0,0,СПАГЕТТИ №003 400 гр. Америа,pasta,ok
,,467,,False,100,1.58,,condiments.sauce,Соус сладкий чили для курицы Tamaki (470 мл) упак.Россия,0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,468,,False,100,1.58,,condiments.sauce,"Соевый соус Классический SEN SOY п/бут (1,000 кг ) упак.Россия",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,81,,False,56,298.0,,condiments.broth,"Бульон грибной ""KNORR PROFESSIONAL "" (2,000 кг/2,109 кг) упак..",0,0,"БУЛЬОН куриный 0,85 кг, MAREVEN FOOD, РОССИЯ",condiments.broth,ok
,,468,,False,100,1.58,,condiments.sauce,"Концентрат пищевой ""Соус ""Томатный"" Chef's Mate пак/зип-лок (1,500 кг) упак Россия",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,87,,False,100,213.5,,condiments.seasoning,"Концентрат пищевой Салатная заправка ""Медово-горчичная"" Chef's Mate (2,000 кг) упак Россия",0,0,ПРИПРАВА хмели-сунели банка 400 гр. SpicеExpert,condiments.seasoning,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Мороженое Монтерра ШокВишневыйТорт (1,488 кг/2,400 мл ) упак. Россия (31022751)",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Мороженое Айсберри Стандарт сливочное Ваниль лоток 2,200кг*ВМ-1857",,,,,not_found
,,44,,False,40,121.0,,fruits.клубника,"Мороженое от Деда Мороза ваф. стакан ван/клубнич джем 0,070 кг ВМ-1833",0,0,Джем Махеевъ клубника 300г,fruits.клубника,ok
,,52,,False,36,260.71,,beverages.coffee,"Украшение шоколадное ШАРИКИ КРИСПИ белый шоколад (1,000 кг) (K060103) Stars Coffe",0,0,ПРИПРАВА для кофе Солёная Карамель 65 гр. KOTANYI,beverages.coffee,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Шоколад Киндер Кантри с молочно-злаковой начинкой (23,5г х 40) упак .Старс Коффе",,,,,not_found
,,51,,False,51,260.71,,beverages.coffee,"Шоколад белый ""Сливочная карамель"" ( 0,020 кг) упак.Stars Coffee",0,0,ПРИПРАВА для кофе Солёная Карамель 65 гр. KOTANYI,beverages.coffee,ok
,,51,,False,84,260.71,,beverages.coffee,"Кофе Капсулы Colombia мытая,светлая обжарка (0,600 кг) упак.Stars Coffee",0,0,ПРИПРАВА для кофе Солёная Карамель 65 гр. KOTANYI,beverages.coffee,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Сироп Миндаль ПЭТ бут (1,340 кг/1,000 мл) Barinoff/Stars Coffe",,,,,not_found
,,51,,False,64,260.71,,beverages.coffee,"Яблоко кубики зам. Ягодная страна (1,000 кг) Stars Coffee",0,0,ПРИПРАВА для кофе Солёная Карамель 65 гр. KOTANYI,beverages.coffee,ok
,,51,,False,85,260.71,,beverages.coffee,"Вафля льежская (0,090 кг) Бельгия Stars Coffee",0,0,ПРИПРАВА для кофе Солёная Карамель 65 гр. KOTANYI,beverages.coffee,ok
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,meat.ground,"Вяленые томаты, фаршированные сливочным сыром ТМ ""ЖАН"" в/у (0,200 кг) упак. .",0,0,,,not_found
,,25,,False,100,625.0,,seafood.cod,"Треска филе верхний лойн б/к, с/м",0,0,Треска филе  порц. 80-120 гр.,seafood.cod,ok
,,16,,False,100,226.22,,seafood.pollock,"Минтай ""NORDECO"" (филе б/к) с/м",0,0,МИНТАЙ рыбные порции филе в панировке с/м 300 гр. VICI,seafood.pollock,ok
,,10,,False,100,1600.0,,seafood.salmon,"Лосось филе на коже, охл. ~1,6 кг, Мурманск",0,0,"СЕМГА свежемороженая филе Trim D 1,5-2,0 кг вакуумная упаковка, СAMANCHACA, ЧИЛИ",seafood.salmon,ok
,,9,,False,100,304.84,,seafood.herring,"Сельдь, филе ""МАТИАС"" м/с охл.",0,0,"Филе сельди деликатесное ""Матиас"" оригинал (0,500 кг/0,526 кг) кор. .",other,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"б/г,в/п,с/м 36/45 шт/кг С1 аргент.красн.",,,,,not_found
,,160,,False,50,283.32,,seafood.shrimp,"тигр. б/г в/п с/м 16/20 шт/ф c/м ""RISMA""",0,0,Креветка Ванамей Торпедо 21/25 очищенная в панировке (необжар.) с/м 200 гр (10) Vici Вьетнам,seafood.shrimp,ok
,,160,,False,64,283.32,,seafood.shrimp,"ванамей очищ.с/х 31/40 шт/ф c/м ""CASTLE ROCK""",0,0,Креветка Ванамей Торпедо 21/25 очищенная в панировке (необжар.) с/м 200 гр (10) Vici Вьетнам,seafood.shrimp,ok
,,160,,False,64,283.32,,seafood.shrimp,"ванамей,очищ.б/х 26/30 шт/ф, с/м ""CASTLE ROCK""",0,0,Креветка Ванамей Торпедо 21/25 очищенная в панировке (необжар.) с/м 200 гр (10) Vici Вьетнам,seafood.shrimp,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Гребешки 30/40 шт/ф, с/м",,,,,not_found
0,,,8218,,,,NO_CANDIDATES_AFTER_GUARDS,seafood.mussels,"Мидии очищ. в/м 200/300, ""Нептун""",0,0,,,not_found
,,4,,False,100,976.74,,seafood.octopus,"Осьминог целый 1-2 кг с/м, Индонезия",0,0,"Осьминог инд. зам. шар 1-2 кг ~13,6 кг/кор. Индонезия",other,ok
,,380,,False,33,44.76,,dairy.сыр,"Крабовые палочки ""Снежный краб"" охл.",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,139,,False,33,75.0,,canned.говядина.тушеная,"Голяшка н/к, с/м ,""DАМАТЕ"" BAZARco""",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
,,139,,False,33,75.0,,canned.говядина.тушеная,"Корейка н/к с/м,вес.~5кг ""Мираторг""",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
,,139,,False,75,75.0,,canned.говядина.тушеная,"Оковалок б/к, с/м, ~5кг ""Мираторг""",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
,,21,,False,47,77.75,,staples.нут,"Тазобедр.часть внутр. б/к, с/м,  ~10кг, Парагвай",0,0,"Нут очищенный Легион 0,800кг",staples.нут,ok
,,139,,False,100,75.0,,canned.говядина.тушеная,"Щека с/м вес. ~2,5кг ""Алдифуд""",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
,,139,,False,70,75.0,,canned.говядина.тушеная,"Телятина вырезка ""Мираторг""с/м ~1кг, не зачищ.",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Филе ""ДАРЫ СЕВЕРА"" б/к с/м ~1кг",,,,,not_found
,,12,,False,100,108.0,,meat.beef,"Говядина ФЛАНК стейк,  c/м ~1кг",0,1,Суповой набор из говядины вес,meat.beef,ok
,,139,,False,100,75.0,,canned.говядина.тушеная,"ДИАФРАГМА ТОЛСТАЯ, с/м ~1кг",0,0,Доширак лапша говядина 90гр,canned.говядина.тушеная,ok
,,29,,False,31,147.0,,beverages.вино,"Утин.окорок н/к н/к ~1кг.,с/м ""Утиные фермы""",0,0,"Уксус виноградный Золотой налив 6%, 0.5 л",beverages.вино,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Куриная грудка (филе),с/м,~0,8 кг ""Приосколье"" с/м",,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,"Кур.окорок н/к н/к с/м вес.,""ПМК""",,,,,not_found
,,28,,False,53,86.0,,vegetables.mushrooms,"Грибное ассорти ""Сказки Лукоморья"" с/м",0,0,Грибное ассорти маринов. 170гр,vegetables.mushrooms,ok
,,174,,False,82,22.0,,vegetables.картофель,"Карт. дольки с кожурой, ""TRIUMPH"" с/м",0,0,"БУЛОЧКА для гамбургера картофельная D100 мм 48 шт х52 г, BAGERSTAT, РОССИЯ",vegetables.картофель,ok
,,159,,False,100,283.32,,seafood.shrimp,"Креветки б/х очищ. в панировке ""FISH&MORE""",0,0,Креветка Ванамей Торпедо 21/25 очищенная в панировке (необжар.) с/м 200 гр (10) Vici Вьетнам,seafood.shrimp,ok
,,44,,False,57,30.0,,vegetables.капуста,"Брокколи, ""РУСБЕРИ"", с/м",0,0,Капуста белокочанная,vegetables.капуста,ok
,,48,,False,66,31.34,,vegetables.лук,"Весенние овощи с/м вес. ""ПАН""",0,0,"Уксус яблочный Лукерья 6% (0,500 мл)",vegetables.лук,ok
,,19,,False,60,95.5,,fruits.клюква,"Брусника с/м дикорос, вес.",0,0,"МОРС клюква 18 шт х0,45 л, ЖИВАЯ ЯГОДА, РОССИЯ",fruits.клюква,ok
,,37,,False,30,60.63,,condiments.topping,"Вишня, с/м",0,0,"Топпинг маракуйя (1,000 кг) Barinoff",condiments.topping,ok
,,153,,False,50,0.65,,staples.сахар,"Облепиха с/м, ""На здоровье""",0,0,САХАР порционный в стиках 5гр 1000шт/кр CEA,staples.сахар,ok
,,60,,False,68,23.23,,bakery.bread,Хлеб Чиабатта светлая  15шт *265 г,0,0,Дрожжи свежие хлебопекарные прессованные Люкс экстра 100 гр (20) Саф-Нева,bakery.bread,ok
,,78,,False,57,253.8,,staples.масло.оливковое,"Масло сливочное 82,5% с/м вес. ""RENFERLI""",0,0,Масло оливковое нераф в/кач Экстра Коста Доро (250 мл),staples.масло.оливковое,ok
,,112,,False,80,59.0,,dairy.молоко,"Молоко ""PARMALAT"" 3,5%",0,0,"МОЛОКО 3,2% 925 мл, ЭТО ХОРОШО, РОССИЯ (-C-)",dairy.молоко,ok
,,379,,False,88,44.76,,dairy.сыр,"Сыр ""Гауда"" ""Ферма Босконе"" 50% ~5 кг",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,379,,False,92,44.76,,dairy.сыр,"Сыр с голубой плесенью ""BERGER""  ~2,7 кг",0,23,СЫР плавленый Дружба 45% 90 гр. Карат,dairy.сыр,ok
,,79,,False,39,88.78,,canned.томаты.консервированные,"Артишоки целые в масле ""IPOSEA""",0,0,"Мелконарезанные томаты ""Мутти"" ж/б (0,210 кг) упак. .",canned.томаты.консервированные,ok
,,43,,False,100,85.904,,canned.маслины,"Маслины б/к ""CARRETILLA"" ст/б.",0,0,Маслины черные б/к Sunfeel ж/б 300мл,canned.маслины,ok
,,467,,False,100,1.58,,condiments.sauce,"Соус сырный ""Печагин""",0,0,СОУСНИК 30 мл 1 блок/80 шт. Покровский полимер,condiments.sauce,ok
,,16,,False,38,61.23,,dairy.сырок.творожный,"Бекон (грудинка) с/к, с/м. ""МясоРезка""",0,0,Сырок творож глазир с ванилью 26% 50 гр (12) Свитлогорье (3562),dairy.сырок.творожный,ok
,,78,,False,56,253.8,,staples.масло.оливковое,"Масло олив. Pomace ""IIFERONII"" ж/б",0,0,Масло оливковое нераф в/кач Экстра Коста Доро (250 мл),staples.масло.оливковое,ok
,,1,,False,100,632.11,,additives.coconut,"Молоко кокосовое ""AROY-D""",0,0,Масло кокосовое (extra virgin) 450 мл ст/б (12) Aroy-D,other,ok
,,59,,False,100,103.0,,canned.тунец.консервированный,"Тунец стейк. 50+ гр, Китай",0,0,Тунец для салата консер.Санфил 170гр  б/ключа,canned.тунец.консервированный,ok
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,Угорь (филе с кож.) 16-20oz  (15),,,,,not_found
0,,,8218,,,,INSUFFICIENT_CLASSIFICATION,,Угорь (филе с кож.) 700+ гр. (30),,,,,not_found
,,33,,False,100,133.0,,seafood.caviar,"Икра Тобико красная Икко ""Санта-Бремор""",0,0,"КРАБОВОЕ МЯСО замороженное 500 г, САНТА БРЕМОР, БЕЛАРУСЬ",other,ok
,,38,,False,52,231.79,,seafood.seaweed,"Водоросли нори ""MANESK"" 100 л",0,0,ВОДОРОСЛИ в пленке для Онигири 15 шт. TIDORI,seafood.seaweed,ok
