supplier_item_id,supplier_id,name_raw,name_norm,super_class_db,super_class_runtime,sc_confidence,brand_id_db,brand_from_text,pack_db,pack_runtime,price,data_issues
684f4382-0bfe-4024-a71c-03c201dc6019,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Клюква садовая с/м (0,300) Россия",клюква садовая 300 россия,fruits.клюква,,0.16,,,,,164.38,NO_PACK|NO_BRAND
47ba9332-0de3-4bc0-bc4a-1031df8676cb,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Клюква садовая с/м (0,300) Россия",клюква садовая 300 россия,fruits.клюква,,0.16,,,,,164.38,NO_PACK|NO_BRAND
1c0537df-1fb6-476e-a200-1125e0cc881f,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Брусника с/м 10 кг/упак Китай,брусника китай,other,,0.19,,,10.0,10.0,4867.5,SUPER_CLASS_OTHER|NO_BRAND
871087a0-03ee-4cb9-9039-f49f2aabb2c5,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Клюква дикорастущая с/м 10 кг/упак,клюква дикорастущая,fruits.клюква,fruits.клюква,0.88,,,10.0,10.0,4058.3,NO_BRAND
4206dc94-5485-43cd-9805-100dfa56f825,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Брусника с/м упак. 10 кг Россия,брусника россия,other,,0.17,,,10.0,10.0,5107.75,SUPER_CLASS_OTHER|NO_BRAND
2d97018f-11d1-4500-ba75-bdb2d2115130,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Персик половинки б/з 10кг/упак Beijing Китай,персик половинки beijing китай,other,,0.17,,,10.0,10.0,2312.5,SUPER_CLASS_OTHER|NO_BRAND
abc5fff2-5cb1-4e1d-8a97-55ca16c43f89,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Малина б/з 10кг/упак Узбекистан Fermi 777,малина узбекистан fermi 777,fruits.малина,fruits.малина,0.7,,,10.0,10.0,6687.5,NO_BRAND
ea70f101-e7c1-4653-9a8a-a229e73b9fc7,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Слива половинки с/м 10 кг/упак Россия,слива половинки россия,other,,0.17,,,10.0,10.0,1125.0,SUPER_CLASS_OTHER|NO_BRAND
f127ccda-64ff-461b-927a-bc790dbd72e2,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Черника с/м упак. 10 кг Китай,черника китай,fruits.черника,,0.17,,,10.0,10.0,3682.75,NO_BRAND
320ad04b-599b-4861-8ae4-74527f42c3f6,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Вишня б/к с/м (0,300кг) Россия",вишня россия,other,,0.17,,,0.3,0.3,226.81,SUPER_CLASS_OTHER|NO_BRAND
a035ef6c-398f-48f3-9d89-0f537066d510,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Малина целая с/м упак. 10 кг Казахстан,малина целая казахстан,fruits.малина,fruits.малина,0.6,,,10.0,10.0,6120.25,NO_BRAND
c6f93b56-45a8-4e4b-a426-36cc160d10f4,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Брусника зам без добавления сахара 10кг/упак Qingdao Frusin Китай,брусника без добавления сахара qingdao frusin китай,staples.сахар,,0.21,,,10.0,10.0,4750.0,NO_BRAND
73339ea4-2839-41d8-a3e3-dd8949b56836,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Малина 2 СОРТ б/з 10кг/упак Узбекистан Fermi 777,малина сорт узбекистан fermi 777,fruits.малина,fruits.малина,0.54,,,10.0,10.0,4462.5,NO_BRAND
24715379-df39-4bbc-bcb9-17913f78963e,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Черная смородина с/м упак. 10 кг Китай,черная смородина китай,fruits.смородина,,0.29,,,10.0,10.0,5494.7,NO_BRAND
6cb196d5-4712-426c-a6ff-168f2b1c38af,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Манго (половинки) 10кг/упак Вьетнам TS FOOD,манго половинки вьетнам ts food,fruits.манго,fruits.манго,0.3,,,10.0,10.0,3087.5,NO_BRAND
37183921-3778-4a84-be56-a9dac16b741d,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Малина грис с/м 10 кг/упак Китай,малина грис китай,staples.рис,,0.24,,,10.0,10.0,4620.25,NO_BRAND
f37f3694-42b9-4070-87f9-e4d56f17e878,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Питахайя красная (кубик) б/з 10кг/упак Вьетнам,питахайя красная кубик вьетнам,bakery.pita,,0.16,,,10.0,10.0,3775.0,NO_BRAND
fe3e227c-3655-4d25-83da-9cfbef172870,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Малина грис с/м упак.10 кг Киргизия,малина грис киргизия,staples.рис,fruits.малина,0.67,,,10.0,10.0,4870.25,NO_BRAND
dce7e41e-f69a-44f3-979b-9169b386158c,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Клубника быстрозамороженная ""Master Fruits"" (2,500 кг) упак. .",клубника быстрозамороженная master fruits,fruits.клубника,fruits.клубника,0.54,,,2.5,2.5,1033.52,NO_BRAND
41916c3b-2211-415b-beba-f600c08d98a6,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Вишня без косточек быстрозамороженная ""Master Fruits"" (10кг)",вишня без косточек быстрозамороженная master fruits,other,,0.24,,,10.0,10.0,9723.34,SUPER_CLASS_OTHER|NO_BRAND
f996dd1a-9604-45a2-997c-15f370d00a82,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Малина быстрозамороженная ""Master Fruits"" (0,300 кг) упак. .",малина быстрозамороженная master fruits,fruits.малина,fruits.малина,0.62,,,0.3,0.3,267.31,NO_BRAND
3e8f13a8-713a-4d57-8bfa-15ca3f9bb032,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Малина быстрозамороженная ""Master Fruits"" (2,500 кг) упак. .",малина быстрозамороженная master fruits,fruits.малина,fruits.малина,0.56,,,2.5,2.5,2921.06,NO_BRAND
a7a4275b-a28b-4954-a9cd-7891bdb3e78c,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Грибы сушеные Шитаки (0,250 кг) Россия",грибы сушеные шитаки россия,vegetables.mushrooms,,0.15,,,0.25,0.25,532.85,NO_BRAND
8ac55918-a97d-4f0f-99a8-1fb9864e6a8b,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Икра деликатесная ""Люкс"" ""Масаго Энко"" красная NEW 0,500 кг) упак. .",икра деликатесная люкс масаго энко красная new,other,seafood.caviar,1.0,,,0.5,0.5,559.11,SUPER_CLASS_OTHER|NO_BRAND
373b4515-3adc-4d18-87ff-51606cc59b15,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Икра деликатесная Люкс Масаго-Энко оранжевая (0,500 кг)",икра деликатесная люкс масаго энко оранжевая,other,seafood.caviar,1.0,,,0.5,0.5,611.31,SUPER_CLASS_OTHER|NO_BRAND
6d2e89ce-3a45-42ec-be25-232f10687cac,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Икра деликатесная Люкс Масаго-Энко оранжевая (0,500 кг)",икра деликатесная люкс масаго энко оранжевая,other,seafood.caviar,1.0,,,0.5,0.5,611.31,SUPER_CLASS_OTHER|NO_BRAND
b76fbc58-57e4-4b9d-b170-b2d6f7bd4a02,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Сухари панировочные ПАНКО Канеширо (1,000кг/1,080кг)",сухари панировочные панко канеширо,other,bakery.bread,0.38,,,1.08,1.0,261.96,SUPER_CLASS_OTHER|NO_BRAND
380fa0d8-04cb-4c98-b3ec-00c0a481d80d,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Сухари панировочные ПАНКО Канеширо (1,000кг/1,080кг)",сухари панировочные панко канеширо,other,bakery.bread,0.38,,,1.08,1.0,261.96,SUPER_CLASS_OTHER|NO_BRAND
9c88b8c6-5eb1-4831-82f1-8f3b1e3d33ca,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша пшеничная Удон KEKESHI (0,300кг)",лапша пшеничная удон kekeshi,staples.мука.пшеничная,staples.мука.пшеничная,0.53,,,0.3,0.3,70.36,NO_BRAND
92960669-8b42-470b-9cb4-f9888b18242b,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Клейкая рисовая мука ""AROY-D"" пл/упак (2,000 кг)",клейкая рисовая мука aroy пл,staples.мука,staples.мука,0.53,aroy_d,,2.0,2.0,661.05,OK
fb131c85-ad5a-4dd2-961b-c783bcf4974c,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша (брикет) ""Фунчоза"" ""KEKESHI"" (0,500 кг/0,540 кг) упак. .",лапша брикет фунчоза kekeshi,other,,0.21,,,0.54,0.5,197.74,SUPER_CLASS_OTHER|NO_BRAND
74b233e6-7ad0-48c9-a978-3849ac62d3f0,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Сухари панировочные Bread crums (ПАНКО) (1,000 кг) кор. .",сухари панировочные bread crums панко,bakery.bread,bakery.bread,0.31,,,1.0,1.0,158.0,NO_BRAND
e9b80584-4eed-4c8d-83df-b8090fd6bedc,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша гречневая Соба KEKESHI (0,300кг)",лапша гречневая соба kekeshi,staples.buckwheat,staples.buckwheat,0.47,,,0.3,0.3,82.61,NO_BRAND
18d9c69b-2066-41b4-bc47-7c44c4a6e14a,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Сухари панировочные Панко Tamaki ( 1,000 кг ) упак.",сухари панировочные панко tamaki,other,condiments.sauce,0.62,,,1.0,1.0,184.3,SUPER_CLASS_OTHER|NO_BRAND
b4f952d9-253a-4376-b869-31ea707ceb44,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша яичная ""SEN SOY""пакет (0,300 кг) упак Китай",лапша яичная sen soy пакет китай,other,,0.07,,,0.3,0.3,105.0,SUPER_CLASS_OTHER|NO_BRAND
9a5583e4-5e68-4f70-b7cc-4982b6d55bc7,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша рисовая ""SEN SOY""пакет (0,300 кг) упак Китай",лапша рисовая sen soy пакет китай,staples.рис,,0.09,,,0.3,0.3,100.78,NO_BRAND
854f1f77-5624-4f31-9227-c31fb9e2ed6a,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша яичная SEN SOY пакет (0,500 кг) Китай",лапша яичная sen soy пакет китай,other,,0.07,,,0.5,0.5,155.69,SUPER_CLASS_OTHER|NO_BRAND
a72c94c0-0d16-4982-af64-ea1964f34168,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша гречневая Соба ""SEN SOY""пакет (0,500 кг) упак",лапша гречневая соба sen soy пакет,staples.buckwheat,,0.12,,,0.5,0.5,180.0,NO_BRAND
38ce5ee4-fada-4eff-af3b-e10ba0bdbe3b,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Лапша пшеничная Удон ""SEN SOY"" Premium"" (4,5 кг) упак. . Китай",лапша пшеничная удон sen soy premium китай,staples.мука.пшеничная,,0.24,,,4.5,4.5,1090.03,NO_BRAND
cf005388-f6e4-44d9-bad1-e792a941db10,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Куриный порошок PRB ж/б (1,000 кг) упак.",куриный порошок prb,condiments.powder.chicken,,0.25,,,1.0,1.0,392.46,NO_BRAND
c195aeab-51ec-4381-be8c-6fd14b634820,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Имбирь маринованный белый TABUKO АА (1,500 кг ) . Китай (",имбирь маринованный белый tabuko аа китай,other,,0.13,,,1.5,1.5,337.94,SUPER_CLASS_OTHER|NO_BRAND
8ab53149-4039-42d0-98bf-e7c588550d51,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,Приправа для супа сухая Хондаши GENSO (1 кг),приправа для супа сухая хондаши genso,condiments.seasoning,condiments.seasoning,1.0,,,1.0,1.0,801.08,NO_BRAND
86de656c-bc70-4592-89aa-a609184795ba,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Имбирь маринованный белый (1,000 кг сух. вес/1,500 кг) упак. .",имбирь маринованный белый сух,other,,0.13,,,1.5,1.0,177.0,SUPER_CLASS_OTHER|NO_BRAND
d9544c4e-81a8-449a-8020-88c4b9eb1e33,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Редька маринованная HANSEY (0,600 кг) . Китай",редька маринованная hansey китай,other,,0.18,,,0.6,0.6,149.08,SUPER_CLASS_OTHER|NO_BRAND
d4849fba-6949-4196-a5c5-89cfab8549a5,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Ростки соевых бобов FEDERICI ст/б (0,330 кг/370 мл) Китай",ростки соевых бобов federici ст китай,other,,0.17,,,0.33,0.33,102.56,SUPER_CLASS_OTHER|NO_BRAND
0b3d7c75-4815-4f37-9902-9979889101c5,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Салат из водорослей Чука с/м 1,000 кг) упак. .",салат из водорослей чука,other,,0.25,,,1.0,1.0,280.0,SUPER_CLASS_OTHER|NO_BRAND
0a766517-8972-47d2-85a0-066d285974f8,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Водоросли ""Нори Tidori Gold"" resFOOD 100 листов (0,230 кг) упак. . Корея",водоросли нори tidori gold resfood 100 листов корея,seafood.seaweed,seafood.seaweed,0.57,,,0.23,0.23,1080.0,NO_BRAND
c6a3236b-0424-4295-956b-57ab9984726e,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Стружка тунца сушеная ""Бонито"" (0,500 кг/0,667 кг) упак. . Китай",стружка тунца сушеная бонито китай,other,,0.21,,,0.667,0.5,1128.66,SUPER_CLASS_OTHER|NO_BRAND
48e0f2dd-0f94-42af-9ab1-ac3abe60bf91,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус соевый классический 1,000 мл 6- ТМ Канимори",соус соевый классический тм канимори,condiments.sauce.soy,condiments.sauce,1.0,,,0.001,0.001,85.0,NO_BRAND
1756bd50-7ab5-424d-bf3c-3a5096fd06ed,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус рыбный ""AROY-D"" пл/канистра (5,400 кг) упак. .",соус рыбный aroy пл канистра,condiments.sauce,condiments.sauce,1.0,aroy_d,,5.4,5.4,1600.0,OK
b585dd77-0f93-4ed1-bc13-f3b663e8c5a2,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Ворчестер ТМ Luxuria пл/б 1,000 л 6-",соус ворчестер тм luxuria пл,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,480.0,NO_BRAND
173281b6-f578-4724-8a52-ca5def655464,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Ворчестер ТМ Luxuria пл/б 1,000 л 6-",соус ворчестер тм luxuria пл,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,480.0,NO_BRAND
998a8912-d9ee-4fc8-ba68-8bbe408d15ab,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Паста Чили с соевым маслом Aroy-D ст/бут (0,260кг/0,460кг)",паста чили соевым маслом aroy ст бут,pasta,pasta,0.31,aroy_d,,0.46,0.26,246.5,OK
ff577842-1398-4550-8c22-88e82e6e5a59,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус соевый Терияки ""Genso"" (1,500л/1,775кг)",соус соевый терияки genso,condiments.sauce.soy,condiments.sauce,1.0,,,1.775,1.775,375.0,NO_BRAND
64b1d47f-1d3d-4d62-99bc-f9df17de39da,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус сладкий чили GOT2EAT пакет (1,000 кг)",соус сладкий чили got2eat пакет,condiments.sauce,condiments.sauce,1.0,,,1.0,1.0,249.33,NO_BRAND
5c442b41-0e6c-483f-a1f0-b0a1d1b4aceb,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Манго с перцем чили Tamaki ( 0,470 мл ) упак.Россия",соус манго перцем чили tamaki россия,condiments.sauce,condiments.sauce,1.0,,,0.00047,0.00047,266.94,NO_BRAND
b2ce8dae-92cb-45a3-975b-df54899c767b,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус устричный PEARL RIVER BRIDGE (2,400 кг/2,600 кг) упак. .",соус устричный pearl river bridge,condiments.sauce,condiments.sauce,1.0,,,2.6,2.4,530.0,NO_BRAND
68590d36-bc50-4058-9a11-5ca8e58326d9,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Кимчи Tamaki (0,536 кг) упак.Россия",соус кимчи tamaki россия,condiments.sauce,condiments.sauce,1.0,,,0.536,0.536,219.2,NO_BRAND
3a0f79af-bf76-4063-9d12-dfaf8c7d6715,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Пад Тай Aroy-D (1,000 кг) Таиланд",соус пад тай aroy таиланд,condiments.sauce,condiments.sauce,1.0,aroy_d,,1.0,1.0,530.83,OK
e07e1717-0081-47c2-88b0-8ace4accf34c,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Кокосовая вода без сахара ""King Island"" (1000 мл/1,100 кг) упак. .",кокосовая вода без сахара king island,beverages.water,additives.coconut,1.0,,,1.1,1.1,253.7,NO_BRAND
15c8dcd9-021f-4c7d-a1b5-f711d24ca4a7,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Паста Карри зелёная AROY-D пл/банка (0,400 мл/0,450 кг) кор. .",паста карри зеленая aroy пл банка,pasta,pasta,0.37,aroy_d,,0.45,0.45,311.23,OK
0aeb449f-001b-4e15-8e1d-f40f73d40c5a,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус сладкий чили для курицы проф. упак ( 5,400 кг/5,900 кг) упак.Таиланд",соус сладкий чили для курицы проф таиланд,condiments.sauce,condiments.sauce,1.0,,,5.9,5.4,1428.0,NO_BRAND
2768fe1a-fdd0-4932-8fc4-630660975b36,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Паста Tom Yam кисло-сладкая Aroy-D пл. бут. (1 кг/1,080 кг) упак. .",паста tom yam кисло сладкая aroy пл бут,pasta,pasta,0.4,aroy_d,,1.08,1.0,672.0,OK
00593f52-0b86-4ebc-947d-5042934d2000,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Паста Tom Yam кисло-сладкая Aroy-D пл. бут. (1 кг/1,080 кг) упак. .",паста tom yam кисло сладкая aroy пл бут,pasta,pasta,0.4,aroy_d,,1.08,1.0,672.0,OK
d5eb2670-c20a-4b71-9d87-3b2f831c1528,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус Чили сладкий для курицы AROY-D (0,920кг/1,390кг/0,720мл)",соус чили сладкий для курицы aroy,condiments.sauce,condiments.sauce,1.0,aroy_d,,1.39,0.92,285.15,OK
1ba3fe9c-fdf9-4124-a1ef-68e6af9c5f0a,2204f0f3-4c5e-4992-a6fd-47f941f8e7ad,"Соус устричный PEARL RIVER BRIDGE ст/бут (0,510кг/0,875кг)",соус устричный pearl river bridge ст бут,condiments.sauce,condiments.sauce,1.0,,,0.875,0.51,189.95,NO_BRAND
